productId,name,slug,manufacturer,productType,mrpDecimal,salePriceDecimal,discountDecimal,discountPercent,categoryId,damImages,labelDetails,ratingDetails,listingId,productTierAttributes,productSubstitutionAttributes,productAvailabilityFlags,maxQuantity,productVolume,similarProductsAttributes,isAvailable,images
178888,Kapiva Karela Jamun Juice 1l| Natural Juice Made From Fresh Karela And Jamun Seeds,kapiva-karela-jamun-juice-natural-juice-made-from-fresh-karela-and-jamun-seeds-low-glycemic-index-no-added-sugar---1l-178888,KAPIVA,2,349.00,247.79,101.21,29,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-1-1669709960.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-2-1669709963.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-3-1669709967.jpg', 'face': 'combo', 'sequence': '3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-4-1669709962.jpg', 'face': 'box-back', 'sequence': '4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.1-1669709955.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.2-1669709959.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.3-1669709965.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.4-1669709966.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.5-1669709952.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.6-1669709949.jpg', 'face': 'side', 'sequence': '6.6'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-7-1669709967.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.4426229508197, 'count': 122}",2651954,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-1-1669709960.jpg?dim=300x0&f=jpg&dpr=3&q=60']
178888,Kapiva Karela Jamun Juice 1l| Natural Juice Made From Fresh Karela And Jamun Seeds,kapiva-karela-jamun-juice-natural-juice-made-from-fresh-karela-and-jamun-seeds-low-glycemic-index-no-added-sugar---1l-178888,KAPIVA,2,349.00,247.79,101.21,29,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-1-1669709960.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-2-1669709963.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-3-1669709967.jpg', 'face': 'combo', 'sequence': '3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-4-1669709962.jpg', 'face': 'box-back', 'sequence': '4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.1-1669709955.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.2-1669709959.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.3-1669709965.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.4-1669709966.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.5-1669709952.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.6-1669709949.jpg', 'face': 'side', 'sequence': '6.6'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-7-1669709967.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.4426229508197, 'count': 122}",2651954,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-1-1669709960.jpg?dim=300x0&f=jpg&dpr=3&q=60']
117326,Baidyanath Aloe Vera Juice - Improves Skin And Hair Health|no Preservatives Or Added Sugar - 1l,baidyanath-aloe-vera-health-juice-bottle-of-1-l-117326,BAIDYANATH,2,270.00,243.00,27.00,10,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-2-1669634795.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-6.1-1669634796.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-6.2-1671742226.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-6.3-1671742340.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-6.4-1669634796.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-6.5-1669634793.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-6.6-1669634794.jpg', 'face': 'side', 'sequence': '6.6'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-6.7-1669634790.jpg', 'face': 'side', 'sequence': '6.7'}]",,"{'value': 4.2931937172775, 'count': 191}",2634194,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/276013/baidyanath-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-added-sugar-1l-2-1669634795.jpg?dim=300x0&f=jpg&dpr=3&q=60']
35176,Aptivate Pineapple Appetite Stimulating Syrup Bottle Of 450 Ml,aptivate-pineaplle-appetite-stimulating-syrup-bottle-of-450-ml-35176,APTIVATE,2,300.00,237.00,63.00,21,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-2-1676365685.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-6.1-1676365726.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-6.2-1676365660.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-6.3-1676365701.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-6.4-1676365686.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-7-1676365643.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.4452054794521, 'count': 146}",2645334,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-2-1676365685.jpg?dim=300x0&f=jpg&dpr=3&q=60']
231976,Kapiva Himalayan Apple Cider Vinegar With Mother Vinegar 500ml | Unpasteurized And Undiluted,kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unfiltered-unpasteurized-and-undiluted-suitable-for-weight-loss---immunity---skin-care---hair-care---cough-and-cold-231976,KAPIVA,2,299.00,284.05,14.95,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-2-1666867490.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-2.1-1666867442.jpg', 'face': 'front', 'sequence': '2.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.1-1666867399.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.2-1666867443.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.3-1666867403.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.4-1666867490.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.5-1666867497.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.6-1666867400.jpg', 'face': 'side', 'sequence': '6.6'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.7-1666867446.jpg', 'face': 'side', 'sequence': '6.7'}]",,"{'value': 4.2051282051282, 'count': 39}",2653367,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-2-1666867490.jpg?dim=300x0&f=jpg&dpr=3&q=60']
232209,Zandu Chyavanprashad Sugar Free Health Supplement Bottle Of 900 G,zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-232209,ZANDU,2,390.00,312.00,78.00,20,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-2-1654232919.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-3-1654232840.jpg', 'face': 'combo', 'sequence': '3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-6.1-1641788844.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-6.2-1641788848.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-6.3-1641788847.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-6.4-1641788849.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-6.5-1641788846.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-7-1654232842.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.3411764705882, 'count': 170}",2645843,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/L67281/zandu-chyavanprashad-sugar-free-health-supplement-bottle-of-900-g-2-1654232919.jpg?dim=300x0&f=jpg&dpr=3&q=60']
50003,Himalaya Herbolax Tablets - 100's,himalaya-herbolax-tablets---100-s-50003,HIMALAYA,2,150.00,142.50,7.50,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/089880/himalaya-herbolax-tablets-100s-2-1671741421.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/089880/himalaya-herbolax-tablets-100s-6.1-1671741420.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/089880/himalaya-herbolax-tablets-100s-6.2-1671741420.jpg', 'face': 'side', 'sequence': '6.2'}]",,"{'value': 4.35, 'count': 80}",2630991,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/089880/himalaya-herbolax-tablets-100s-2-1671741421.jpg?dim=300x0&f=jpg&dpr=3&q=60']
48633,Himalaya Geriforte Tablets - 100's,himalaya-geriforte-tablets---100-s-48633,HIMALAYA,2,170.00,151.30,18.70,11,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/083225/himalaya-geriforte-tablets-100s-1-1671741249.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/083225/himalaya-geriforte-tablets-100s-2-1671741256.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/083225/himalaya-geriforte-tablets-100s-3-1671741252.jpg', 'face': 'combo', 'sequence': '3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/083225/himalaya-geriforte-tablets-100s-6-1671741255.jpg', 'face': 'side', 'sequence': '6'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/083225/himalaya-geriforte-tablets-100s-7-1671741254.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.5128205128205, 'count': 78}",2645902,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/083225/himalaya-geriforte-tablets-100s-1-1671741249.jpg?dim=300x0&f=jpg&dpr=3&q=60']
198231,Himalaya Karela Tablets - 60's,himalaya-karela-tablets---60-s-198231,HIMALAYA,2,200.00,188.00,12.00,6,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-1-1669710419.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-2-1669710421.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-3-1669710430.jpg', 'face': 'combo', 'sequence': '3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-4-1669710418.jpg', 'face': 'box-back', 'sequence': '4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-6.1-1669710424.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-6.2-1669710417.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-7-1669710427.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.1, 'count': 30}",2634940,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/I19077/himalaya-karela-tablets-60s-1-1669710419.jpg?dim=300x0&f=jpg&dpr=3&q=60']
236910,Baidyanath Arjunarishta - 450 Ml,baidyanath-arjunarishta---450-ml-236910,BAIDYANATH,2,173.00,152.24,20.76,12,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/E15930/baidyanath-arjunarishta-450-ml-2-1654257410.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/E15930/baidyanath-arjunarishta-450-ml-6.1-1641788770.jpg', 'face': 'side', 'sequence': '6.1'}]",,"{'value': 3.7627118644068, 'count': 59}",2657280,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/E15930/baidyanath-arjunarishta-450-ml-2-1654257410.jpg?dim=300x0&f=jpg&dpr=3&q=60']
12880,Himalaya Liv.52 Ds Syrup - 200ml,himalaya-liv-52-ds-syrup---200ml-12880,HIMALAYA,2,275.00,264.00,11.00,4,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/264580/himalaya-liv52-ds-syrup-200ml-2-1671740985.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/264580/himalaya-liv52-ds-syrup-200ml-3-1671740984.jpg', 'face': 'combo', 'sequence': '3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/264580/himalaya-liv52-ds-syrup-200ml-6.1-1671740985.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/264580/himalaya-liv52-ds-syrup-200ml-7-1671740986.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.5573770491803, 'count': 183}",2634115,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/264580/himalaya-liv52-ds-syrup-200ml-2-1671740985.jpg?dim=300x0&f=jpg&dpr=3&q=60']
179015,Himalaya Cystone Forte Tablets - 30's,himalaya-cystone-forte-tablets---30-s-179015,HIMALAYA,2,110.00,103.40,6.60,6,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10779/himalaya-cystone-forte-tablets-30s-2-1669655384.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10779/himalaya-cystone-forte-tablets-30s-6.1-1669655381.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I10779/himalaya-cystone-forte-tablets-30s-7-1669655376.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.1960784313725, 'count': 51}",2649133,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/I10779/himalaya-cystone-forte-tablets-30s-2-1669655384.jpg?dim=300x0&f=jpg&dpr=3&q=60']
172043,Dabur Chyawanprakash Sugar Free 900 Gm,dabur-chyawanprakash-sugar-free-900-gm-172043,DABUR,2,440.00,418.00,22.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-2-1669635070.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-3-1669635066.jpg', 'face': 'combo', 'sequence': '3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-6.1-1669635077.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-6.2-1669635072.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-6.3-1669635075.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-6.4-1669635063.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-7-1669635068.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.4931506849315, 'count': 146}",2650617,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/271384/dabur-chyawanprakash-sugar-free-900-gm-2-1669635070.jpg?dim=300x0&f=jpg&dpr=3&q=60']
